vehicle_id,timestep,speed,acceleration,braking,lane_position,lane_change,heading_dev,proximity,label
125,25,60.84526983784325,-2.936200943778115,0.10154229708889838,0.0690702341212531,0,-0.65709558478256,34.67417964780122,0
3,23,15.528428341527848,0.35841240890999515,0.8989355391363302,0.3586024499346346,1,15.188325590987795,0.0,1
123,28,75.91400367762805,-0.40086533500970234,0.0,0.28830756371952815,0,-1.9060964280850041,33.06209297087127,0
86,33,61.99423985986767,2.3845978003314694,0.10057212810991224,0.08360053685929798,0,-3.293124367000104,26.456070059873095,0
67,30,81.65056067806603,-0.07728523746629531,0.08719488212703223,0.03145580713233185,0,-0.5531814673456689,29.400118075886873,0
56,17,63.6873314731752,0.42076656251858635,0.1830550290330134,0.5372568040337762,0,-1.8633055701746601,27.66035018890111,0
179,46,71.67217733304373,-0.7833087567250635,0.11158667794010879,-0.13720371686338673,0,-0.5449145164779637,33.10809322933575,0
50,9,3.352916952431528,-9.442123928166234,0.8871425318682032,1.1622225585394157,1,32.538646309829176,9.016257495197845,1
57,21,64.58386703551484,-0.19399479256662508,0.17443146423626893,-0.6090825454042009,0,1.2274477586932986,22.020866782567715,0
40,13,13.889695234262689,-6.648471660710125,0.8659600276463748,1.1203293357939703,0,25.48916098813279,7.825254836701674,1
55,23,16.54757005474531,-7.230847224844595,0.9963771694939663,0.42106781122510145,0,40.73170676200373,1.8371346015785672,1
153,37,65.43032279289652,0.5170003025139351,0.12446703490709578,0.2841173224974938,0,2.789314244440069,41.45885857880391,0
140,34,76.05355962361807,-0.563066199795102,0.03359902222775203,0.1043087490532851,0,-0.8184203274834952,25.575230752521655,0
36,14,15.435180214708558,-10.156487485233637,0.8195899036436987,0.40357505317866993,1,47.27376536310045,5.1832219278690985,1
54,32,96.08514471754171,1.199454903111464,0.027264705101635117,-0.5404465194657678,1,6.398147001339611,7.676032229438427,2
57,44,113.7470979874776,7.700629830947854,0.07564409764172911,0.10190314566605847,1,18.213513454075564,11.913145286026106,2
176,14,63.12865651490911,0.4925234462063564,0.045494919558371476,0.3573762958377482,0,0.8169779399309974,31.642309467908966,0
108,6,44.68464684756357,0.37490768630077576,0.1511643063469575,0.28671755788536946,0,-0.5413517599500351,36.407420634392786,0
41,36,26.795242997841314,-8.75720632296695,0.8417291272737518,0.6858278046877604,1,11.856540450617246,2.625423172830386,1
20,11,7.275019383920483,-1.443702826795839,0.8966873216114595,0.2923026850162127,0,3.8100015406606396,10.791616603344153,1
55,38,55.43879172525812,1.6038660672678657,0.0,-0.5397087834116755,0,-1.10211135764525,24.420541785313432,0
102,28,61.49597957518788,0.28722034517527945,0.05950813092965005,-0.3648982337481183,0,-0.34452707649404457,26.11476587556906,0
28,34,17.71561400110045,-8.15511762913758,0.9024252094748544,0.9741841273670466,0,9.980626661646461,6.52181685960142,1
75,36,63.16358321536145,0.1980569258851502,0.03926730895823029,0.2037258055247546,0,1.2070322202614048,26.942453979539977,0
15,29,66.20672097550678,0.36849758683903877,0.0,0.1307391829110579,0,-0.4450462147692842,26.465060549987975,0
38,6,16.29467137732916,-7.860433304502339,0.8467697627522172,0.6427003224083127,0,23.353791462626294,8.545985152115106,1
116,14,35.64687668217111,1.7679286668395335,0.0,0.3920581547938599,0,1.9347741363068747,31.031426368667184,0
151,11,48.714093269029654,-0.47495670452137745,0.02273153766259689,-0.20209399773319234,0,-3.448977336632482,37.97136189557143,0
38,41,0.0,-7.493168472007543,0.8362043877552424,0.9799442182659841,0,64.29748264829638,7.273983549296158,1
30,48,97.58067268222108,4.441279650752108,0.03852557483133547,0.9615787800914126,0,20.942525101267574,9.943323068447523,2
33,44,61.26379579546412,0.6847148540498922,0.03405731127836856,-0.3669172751674171,1,0.2545749774285139,31.000652086423354,0
175,33,48.35336651487605,1.138698946694648,0.15084471037977767,0.014686507337170283,0,1.999372468789701,31.228867123968307,0
44,3,47.06727042128836,-0.12107543239055386,0.24471347984448447,-0.13262429574112855,0,3.6574406452149875,31.462783285675705,0
45,26,117.51081121123474,3.4069163080094045,0.041802000847400704,-0.48086487841778125,0,25.33060631064792,10.614731006616308,2
37,7,17.38540958829692,-7.0754554620849195,0.9259301271194081,0.4127233201064262,1,7.139499609473599,4.701351433277337,1
94,39,67.01494781924714,-1.8689740758268767,0.0,0.1738418456738142,0,0.574138087424887,25.20792562056775,0
58,46,32.78233855969066,-5.115899051790752,0.9165043392138134,0.4205102062025079,1,16.53711882062684,2.2194652054585298,1
124,25,56.721935401234774,-0.07718027611369632,0.15604542529498075,0.022342492029326252,0,-1.7991133425804002,36.468364728795024,0
28,6,105.67702335274994,3.6904754176357226,0.04353632680198747,1.290591071853787,0,12.267586347359293,12.202585860744582,2
20,27,104.81640135800414,0.05805038730341927,0.0385123153036088,0.23335480351713636,1,16.807728096913145,1.6918801685534177,2
126,0,57.78400305614961,-2.431121163971628,0.017296243496521174,-0.13248886338920027,0,0.5313966741944142,25.837608434012633,0
46,32,13.367587514471456,-4.6326986699660955,0.8207411929924839,0.48484908896828066,0,32.34942802656494,2.2011038128662728,1
111,28,46.5182295457251,0.6802871657177568,0.028018644900672948,0.28599309292980346,0,-0.7759223299525386,25.171522049481627,0
166,49,72.84104695178897,-0.06442219957718869,0.09343195271930117,-0.40544892357818446,0,-2.448388233354822,26.327420273801838,0
126,30,73.18197067234026,-0.6133636006232359,0.3867106817187974,-0.09587298257885503,0,-0.4214325193123616,24.98448457086587,0
42,29,10.64639400137634,-7.640198572795663,0.9298552822690362,1.3347436669332713,0,36.27451323542709,0.0,1
156,34,62.17718201087167,0.6273984856213408,0.12217577464333892,-0.016612297261133283,0,0.5439223757993384,34.441178609179666,0
76,45,68.28229690184622,0.03660365656307895,0.1861418359876257,-0.3484146441762733,0,-0.1816482351507234,34.79213683163808,0
52,18,97.30243875027794,3.9302011551002396,0.015173305635961878,-0.23320504019272198,0,29.158502668828127,3.3049019502539965,2
57,30,123.10995927586924,2.575220196522416,0.11824258328171589,-0.33084924147965106,0,4.649568735591764,11.173203431380292,2
83,21,58.393688804745054,1.1478027917597526,0.0,-0.025666704952833064,0,-1.4530017004700173,35.81571495648508,0
152,22,51.96889166046685,1.330803915639862,0.21824765664496856,-0.2760166901225914,0,0.32188239428561743,28.509497899402756,0
15,42,62.715788371953735,0.18030505133750305,0.253281313232342,0.16066624164339197,0,0.4405479434680713,34.948352179065125,0
81,1,61.8125116260205,1.5798069574015499,0.12545406463995395,0.33737478853461117,0,0.6869181470092465,21.523748394357867,0
19,5,108.42387675782032,2.490366382990085,0.1148993288722659,1.0748549666711034,0,22.67173301466388,6.002169939473687,2
42,26,107.28466602610887,5.939151189737315,0.07934612318828443,1.1385995836302916,0,14.025619166823411,8.492797514302051,2
173,22,59.32553441444818,0.3798334550370854,0.2533759768355328,0.23620452625495392,0,1.4719534368019698,24.940644663822074,0
100,31,72.54338360757339,0.5018520493598908,0.06524123770551794,0.20975557546052304,0,1.042920137020725,34.73037553162738,0
2,4,35.12242951414373,-11.497297871087055,0.8987560748597753,0.6906055284826539,0,57.366721838345505,4.514431005377233,1
162,49,54.412004279376596,0.9104611024518411,0.0202225121971627,0.18306706896331015,0,5.32151910189039,26.39396466235978,0
24,5,60.405916912038826,1.1966271208272423,0.06476951266508296,0.5760185038699671,0,-3.606800903020742,23.171825517233028,0
143,24,73.74611267576554,0.5095013828244059,0.06574875920005468,-0.07513758119877832,0,1.5303372467455936,25.786122406513446,0
141,18,76.05619832565118,-1.768263509501486,0.025851527453996645,0.12907788827473982,0,1.815818815342707,25.182155749903902,0
45,2,106.3012522744591,0.1735535726836006,0.08040746064614988,-1.4261487213216704,1,15.955377727475291,7.489561166801922,2
57,4,108.85342461553857,5.377608309594538,0.0,-1.9110860089281587,0,30.609430262613472,4.534172465698159,2
50,43,108.40724726264936,3.5355352354099616,0.032775596153034645,-1.0571173248150068,1,3.5886433370842408,4.596990469133268,2
42,38,47.60892924346099,-0.5379439663331403,0.05218532772937216,-0.21325045155037323,0,-2.8793895923043347,35.18152905505347,0
1,3,121.00792284805972,2.9639820327290414,0.06525209045847315,0.026989760026073246,1,4.480950797533215,7.096367970472926,2
17,5,40.07048286569336,-6.106486821549549,0.9680506208312852,0.7879725642953893,1,22.7608827876984,4.290501087674265,1
68,3,59.01154798760694,0.6834146735600306,0.1997350656551526,-0.3643581093264425,0,-1.5960307605214643,37.26235323136644,0
6,13,36.05589632459625,-7.917201037145242,0.8539066340499346,1.022117873366118,0,35.82666545294732,9.916132814195787,1
13,12,59.672467297840015,-0.3449831619570674,0.02931465984856564,-0.23261370124096634,0,-1.5204241518940464,30.46405328407992,0
3,45,105.12726005395739,1.1657410882700399,0.13094128039146136,0.9683031912497362,1,17.98212562653842,8.312495496496465,2
6,22,112.31822146546477,6.160135750822594,0.16745493228884037,-0.7022793755868938,1,6.201567461540483,5.21435732155337,2
14,28,8.759298340486094,-4.226445358559649,0.9679711049419737,0.8639312412077474,1,35.94735312902626,2.9239582504407737,1
116,8,87.03027564405083,-0.7295729332203905,0.0,0.34560669085361306,0,-2.782858943849568,26.15552021518073,0
13,39,125.80549822242446,1.5956851904484686,0.020611466318918765,1.520277595303888,1,6.606319188300144,13.016815960266953,2
16,20,54.82711549899628,0.295195368158836,0.026771758956979752,-0.3894576045159069,0,-0.41426371600608697,40.260777082548636,0
41,17,58.65720837813696,0.45322190228289727,0.1487786017510898,-0.1764742203950297,0,2.227428114997255,33.75247200793088,0
47,40,25.839694589726076,-5.328628714769017,0.848975350513449,0.9177049489885658,0,30.808941731822475,8.780430899477524,1
50,25,24.37244492825695,-5.721002035313177,0.8700394171617405,0.8925966827837797,0,10.46645442834086,7.632763541007385,1
89,5,62.88728003009836,0.15121622133754703,0.320680493205447,0.3824500671852037,1,2.029335379491498,31.504944673869698,0
159,37,56.47912252546119,0.636180488684036,0.10812279240957656,0.2725571878764433,0,0.13277080288950383,32.856907204632634,0
30,12,104.00635699702703,6.001447901208751,0.04014735179300217,-0.05994247534776012,0,13.376686757386553,8.276600054384778,2
10,15,134.07611591042007,5.358357716909475,0.026257947298423706,-1.1822626416030606,1,17.329028458095618,11.242851041721867,2
127,36,59.75601432763843,-1.5485830336213924,0.06253376909278234,0.06037932377800958,0,2.661813430023811,20.274808342532204,0
156,17,51.03632452174819,1.5287788357103074,0.028925602011191667,-0.17709600717911397,0,0.6279673483029271,33.451750250123965,0
167,39,47.46598281704981,1.4218930887043426,0.0331632375268755,-0.2927068028115643,0,-0.7241453806958364,26.858579223711327,0
120,4,57.85849689288811,-0.7472173084867436,0.0071117541589834216,-0.1930465360946438,0,0.5958119139153537,35.37231074211045,0
79,40,43.10816962032739,-0.2422880981783883,0.04148141474007153,0.12190293575376566,0,1.8525574538327758,30.76738738038393,0
52,23,28.652813601999867,-5.646420286682035,0.9022537130684286,0.8600067732444061,0,16.283722925287037,6.244555698563104,1
34,23,38.77491236201642,-8.404652395954406,0.7908949787098227,0.6715296609174104,1,57.90752081359202,6.838785656952213,1
80,37,57.784867370478764,-0.6293742112064558,0.11317252880651515,-0.24218182380788125,0,-0.49345635542057054,34.986136410428806,0
109,7,57.22486381139767,0.9878344213079936,0.1281210529955878,0.5620720725085859,0,-1.602682286914286,26.474770070882734,0
122,42,59.8343159017748,-1.7230460292912313,0.17760028599347263,-0.1865686424876575,0,1.2055116393536487,32.522603467094655,0
6,8,65.47097381170038,0.2201893142051328,0.20530697175949125,0.027501414851329082,0,-0.10108051890041284,29.504305386800528,0
55,4,26.32312713993322,-12.155235816828018,0.863859290648799,0.7292591789981414,1,18.166449577101105,2.6674703151557813,1
135,4,40.584321993797786,-0.12148710544041103,0.19456674478849115,-0.05470854064787326,0,-0.45696989120168857,32.700356614914284,0
34,43,121.1847834073219,3.716202623315824,0.013849739964410412,1.3741160195141746,1,16.747373089650456,12.338019423819379,2
37,32,114.85092770320944,5.374346004239483,0.0,0.9119072864700235,0,17.37581486239107,3.174681003114567,2
56,35,124.32966577227663,2.252107677558399,0.04416577024308317,-0.4293047419298497,0,11.9521436704414,9.309240520811027,2
5,1,6.209549097397494,-4.202348095006297,0.951647055896977,1.4861840169832516,0,47.782697774322244,7.093751776072663,1
92,13,54.87625759323306,-0.7202785765879318,0.10194940232768564,-0.0874560161119292,0,0.8512574274064238,30.609325855079405,0
63,5,43.687241845390545,-0.9501525300518722,0.1690532462151185,0.34164787193138973,0,-2.2438208270370734,41.11066233821528,0
20,37,45.3562511979018,-0.3129289671900141,0.12848858997153173,0.19254103555275173,0,-2.7941074659853307,23.25984464296009,0
56,29,2.601358665649755,-9.342961275313879,0.9206755978327689,0.6317387815242593,1,20.005884425071493,4.9579849757137735,1
8,35,32.642968264154575,-6.703161260050053,0.976730277971569,-0.4292709191864761,0,63.691682462171755,9.600325380740667,1
110,22,67.5341946350243,0.31912084186854134,0.0,0.072742207690322,0,-1.6119842375696685,24.33328602688542,0
53,42,29.116524318608477,-5.039532206475674,0.934378127415946,1.0225930483703678,1,28.150566189814516,0.0,1
73,23,68.20158186755485,-0.17239269980923128,0.01487766083368737,0.11286149991755663,0,-0.850956261247569,22.874941127741423,0
48,6,47.004187630724026,-0.7706179501253388,0.0782470616166451,-0.2384319261692324,0,-5.809403547673157,23.41751477137548,0
39,23,117.2704724573642,4.42783890043338,0.018441519750020598,0.2089916768165508,0,22.454781517667598,9.293495112090934,2
52,43,53.4791111140694,-2.9667530687407306,0.22429502030420623,-0.057547936316024006,0,-0.980184937654944,30.21515200854977,0
67,21,48.04706236400755,-0.19572497908388292,0.10970406272444892,0.23730691160811543,0,-2.7906009381758254,34.15704591294589,0
1,20,63.61395605508414,0.9229775651404308,0.22103238499415534,-0.47712436102824646,0,-1.4131751984416532,28.88260838599147,0
163,5,56.139974243505606,-0.0897255763277786,0.34737591571125626,-0.2486571026942526,0,0.44570264712002666,19.24464425340216,0
24,32,34.22252421059291,-5.331974727570084,0.859480806924997,0.610304547109302,1,44.72403388450237,1.030840299341159,1
37,45,39.420414314504924,-6.603615721413376,0.8906251497723108,0.6576737921693305,0,48.40238696829243,7.502068570112491,1
30,38,114.8340683523269,3.093292928596737,0.11801982365025374,0.8779943364382394,0,34.06262362907275,4.226726389935369,2
19,3,20.769746005787972,-6.947898391395776,0.8771846989865966,0.6566407931874054,1,20.373428131848144,4.871836910035098,1
2,44,105.14337565261624,2.52429953499483,0.0773493590041887,-0.3627531692874205,0,24.168947647220605,17.046330950773793,2
35,26,102.23626830193824,4.92306400255418,0.044064141330446345,-0.5657096231465871,0,22.490211046490572,4.009731890922213,2
93,31,54.23580423665156,0.36731938784919665,0.0,-0.5042691856932681,0,-0.41730590604623646,29.53416821376025,0
136,28,58.271543251858894,1.9249405131870565,0.19946931513214716,-0.15638921851929857,0,-0.28799185266602545,34.10439156877734,0
29,46,86.13755691596083,4.904237760848461,0.004593407503898597,0.7138200935886291,1,10.016667595958967,3.9887122157383947,2
50,1,69.68184660532862,0.4203098174852043,0.17254915722630146,-0.030004276916071937,0,-0.8975350000486149,40.209683657521936,0
46,31,29.20869161243305,-13.074356110868123,0.9704410409495131,1.2242143596751993,1,48.51347189151657,9.888553652879835,1
34,28,102.79548340381976,5.233817474253918,0.01829870033416938,0.02474771324533273,0,13.192912040637836,6.075189378110912,2
42,37,119.60127174181686,6.512605878341175,0.10100174796073265,1.5327052224146311,1,15.304984173179868,7.286244540793414,2
42,3,101.02516516231118,3.8084663255917492,0.09090968753901196,-0.5692805144777457,1,-11.43628545793359,14.25076820310069,2
70,13,42.52363490171739,0.8381772195994377,0.17858464131561502,-0.2264153510826321,0,-1.1637862979513938,30.313699474325478,0
19,18,59.59842049355657,0.06338339263771817,0.0120129595289908,0.21395197263768034,0,1.3929718035938954,37.177627851582415,0
10,20,43.305947188786284,1.029604361419693,0.05316513114405506,0.24961291377888625,0,-2.374397105180691,36.619564668188374,0
43,46,19.474022949284862,-6.585607859123687,1.0,0.5973192743900523,1,26.198923422112905,8.087040200709666,1
27,19,51.15197285973099,1.764825883791736,0.0,-0.5852090683260323,0,-1.3765836235265143,24.159154580858086,0
66,30,69.13771621385585,-0.8839229498283454,0.2804104664586301,-0.5959037236533373,0,-1.484996299329676,25.543793226503976,0
137,2,60.32143146964561,-1.1098394892699073,0.0,0.1501473280927141,0,4.018784376040013,32.53638565407882,0
125,47,48.65979814065042,0.09643037952850442,0.07150304912118118,0.2539239483477909,0,-2.9039281734007636,26.947467223973163,0
123,20,51.1600114325356,-0.14158441929433813,0.0,0.030788888810301014,0,-1.3533524563766397,29.71207247537222,0
140,7,73.53453647621203,0.8047874435273991,0.01633312215769528,-0.22554530588642102,0,1.1911029569388119,22.867505911950623,0
174,23,63.20187854921873,-1.918589423559303,0.09105631407566649,-0.19090521821846432,0,-5.17356825912769,31.89633105855899,0
12,14,84.45751979616827,-0.4503681912566681,0.06107888548032362,0.2180471880542604,0,1.1800936597031444,34.28930470096894,0
42,8,124.32666760403463,2.8034965971138086,0.0,-0.6088443646560383,0,16.029333655840944,7.851584036067336,2
40,24,2.0774412045167345,-12.21971200115064,0.8627295013517584,0.3256303177816695,0,23.256331975936,8.141397253539836,1
23,0,21.47320907959707,-12.496786672558292,0.8002833639909644,0.35482791905666144,1,21.481373064625153,4.99988433497926,1
28,40,66.62881268667412,-0.31830101410433403,0.2973733442735852,-0.24551707641809611,0,-1.0576878394291462,26.49466597100689,0
51,43,23.060517686489863,-9.274459265538198,0.9171946986801824,0.7933773475251968,1,36.2649528635784,4.3181804242293484,1
131,2,63.97397023459234,-2.8562754133411574,0.19153183002721513,0.03683875537532452,0,-0.05212931670664493,29.934049004307408,0
98,44,77.48137069120835,-0.8665705544254966,0.17356085703155483,-0.0047215146506063375,0,-0.5389044962621479,34.7188087683873,0
55,30,68.74517074132523,-0.07984915348779596,0.1982438830728908,-0.52716442759845,0,1.2374658748704148,25.905260383037977,0
21,34,63.819354522315535,0.599089759263809,0.024673578826285805,0.6761807748882723,0,-1.3477140277476947,29.12612590061697,0
63,29,65.15628088443957,0.38416017796747753,0.05439583257140286,-0.07498307737847076,0,2.2145170998624772,26.796356045589977,0
52,3,18.139358162619967,-5.10870707820062,0.881782458042605,1.1654404219064989,1,45.334144894562094,8.164654807405638,1
15,37,0.0,-9.213713863760356,0.8382804600805046,0.6642013377010142,1,27.19997753276442,7.396649030647107,1
6,16,39.562511262619125,-6.361609923515178,0.9105912395467751,1.1059694968356786,1,47.25963568772548,2.669069576474426,1
7,14,107.4631144423606,4.230920009169822,0.0134805154556836,0.6233035172580594,1,9.557203688443833,7.180450583689779,2
44,12,68.82333062323409,0.6754908472654697,0.07898363524439925,-0.7049639392298943,0,-0.023902302215587357,33.52177904009654,0
20,13,108.21971182127834,7.567191300573435,0.05902846285328843,-0.4476728159314374,0,23.21896465398826,3.078973522382938,2
174,7,64.09140922775994,-1.2289449064718925,0.0,-0.2113852468473768,0,-4.4537138977631106,27.53779214521845,0
131,30,57.1209392313208,-0.04662476521466915,0.1810227832302433,-0.17860118242292325,0,0.7977232212922922,29.338349753116727,0
141,26,68.00701947545576,0.6690752544963648,0.06756981146797972,0.7815481653279893,0,-2.0804097300959254,24.250860084913654,0
130,14,61.45427217405759,0.3582345940144528,0.1436357593411119,-0.05544008967269563,0,-0.7567575113091508,16.27406489049635,0
95,25,67.82629826316519,-0.6337886457778004,0.19329016611095906,0.03598449514916654,0,-0.5758923661314351,30.14640770525346,0
24,36,105.29259831571297,3.9493673337888935,0.10445295000013954,-0.49870616444103333,0,9.19198823294182,7.753426981047627,2
38,26,96.65101282509067,3.9282131642697795,0.1381024541971362,0.43289911562481376,1,20.255200500064817,14.904367004558303,2
53,48,122.86684299428504,6.092336173055839,0.0,-0.6491159706095424,0,12.576369841870385,4.477799820058037,2
42,44,57.76797745365195,1.1851630314393404,0.16873732422375043,-0.5675431610124602,0,-0.968324235099853,24.278279013113245,0
43,48,0.0,-3.9212745830957587,1.0,1.1444495213254728,1,33.40999388891929,4.54961619249462,1
163,0,64.6725221518279,-0.7102708983119079,0.05454335774582377,-0.5529153079395833,0,-0.7739667058503391,30.3217832471995,0
60,12,47.1283643141575,-0.6465284794765146,0.005838223441629833,-0.34582024534189215,0,-3.2432784703627884,30.563110542730865,0
117,39,56.49221794398446,-0.5297782520307184,0.0,0.2900199961033522,0,2.4247189349252416,34.364744960232485,0
48,1,76.33174851638171,3.3335657894367836,0.09242642744630539,-0.35607747779450666,1,14.229570905656004,10.354818888491353,2
26,20,123.26178077932151,3.898404818400828,0.0,-1.377499974654996,1,-3.2575971810356137,13.9325203238403,2
61,6,54.44453220513133,-1.3708420448290057,0.1684083978776116,-0.006704385169406976,0,-0.12242865567370914,24.490272328426883,0
161,20,69.47511908575567,0.9626135747116324,0.029891049862388552,0.22587328611773408,0,-3.4367194369450362,28.42802672329588,0
20,20,0.7595066538111332,-6.123098259940159,0.9326390258812558,1.2429181139994387,1,51.234982448763404,5.421435198207693,1
19,48,54.28821010217203,0.49576557301551033,0.1281165142894617,-0.5100194840753907,0,-1.4811765845485827,25.1303944905739,0
107,12,60.61883352887135,-0.7893523659025773,0.16154392512912194,-0.7028194459530186,0,-0.2006199660759603,35.79972775043157,0
50,39,108.19301540424652,4.023491461413649,0.03977732291379556,-0.26114320580354944,0,21.121387454233695,8.043222517889317,2
61,44,51.36117039410234,0.6617366120969479,0.22576769778532044,0.005721420226113955,0,2.995406937342516,31.92727061071412,0
100,16,38.95250494280985,0.9230872924501295,0.10200032198274639,-0.5375215777383738,0,3.1127981813434302,29.94095215486185,0
10,41,53.801633857644,-7.503277035105768,0.8741413124317026,1.243611220940242,1,23.319343989449976,4.056065286069639,1
162,7,68.18765970848816,-0.23603419015604085,0.20773368872783698,-0.006768034882777653,0,-2.4209555388385606,25.76072066561212,0
93,5,81.54928677383143,-0.31660344290307396,0.005116812837665699,0.05548698597334944,0,-3.307757200064111,35.48987074551475,0
59,32,26.16049890139167,-12.339849742758245,0.7871941798512293,0.8199240980372206,1,11.492645903278614,6.367029692396715,1
53,9,65.53251219984784,-0.44859687310912016,0.31145434623013013,0.0006026790437176153,0,-0.7995764417016787,28.058142388979284,0
99,28,63.896045240919875,-0.3152781874521438,0.2238856034058374,0.23253855788128877,0,-0.44932510555550736,23.052624194432685,0
